article_id,classification,story_id,score,edges,jaccard,title
c4be73d2-54da-49fa-9186-67f5f18c3ce5,WAIT,,,,,
7227f1c5-2759-4b90-b3a7-bf26ea3a05d9,WAIT,,,,,Government Launches SUNtosh AI On WhatsApp For Rooftop Solar Queries: Here's How It Works
8313eb53-e1f6-486b-a149-dc06d5144c42,NEW,,,,,"Didn't lose in 2024, already won 2029: Rahul Gandhi confident of INDIA bloc win"
3f0de60d-713f-4c77-87a3-4a36d1f139b8,WAIT,,,,,
d3832a99-b126-4fd2-9377-96b6d2133268,WAIT,,,,,
3d3fa54c-b947-48d0-91a4-4432b35593fa,WAIT,,,,,
306290fd-9f83-4307-934c-864e4daea929,NEW,,,,,pm modi to lead main event of yoga day to be held in kolkata on june 21
6720ee81-78f1-4d6b-9631-9c8b255a842b,WAIT,,,,,
63a63b2e-d515-4bfb-a3cb-0e085aadddc0,WAIT,,,,,Thousands rally in Northern Ireland to condemn anti-immigration rioting
876fcc0b-0298-45cc-b696-68d0ce76fd83,WAIT,,,,,
620e8ff1-13aa-4bad-9b1c-633b35876a20,WAIT,,,,,ದುಡುಕು ನಿರ್ಧಾರಕ್ಕೆ ಯುವ ನಟಿ ಬಲಿ: ಕುಂಕುಮ ಭಾಗ್ಯ ಧಾರಾವಾಹಿಯ 30 ವರ್ಷದ ನಟಿ ಶವವಾಗಿ ಪತ್ತೆ!
b9f6aaf8-f665-4595-a1d4-03da0c24baa8,WAIT,,,,,
bec19d17-6805-43a6-8a1e-0c46e5b1a84b,WAIT,,,,,
832094c9-486f-4098-88c4-feba5495bfcb,NEW,,,,,james harden arrested weapon charge
c60f26d4-f749-4041-887a-1f859292e699,WAIT,,,,,
bdc1b561-c673-4455-8b51-4397cb65af4f,WAIT,,,,,Law on preventing WMDs proliferation to be finalised soon
abeeed5c-0068-42de-ba4c-8b5a7f97cf40,NEW,,,,,Генштаб: Росія за добу на фронті втратила пʼять танків і понад 1 400 військових
39568bc9-97e8-4632-a14a-2919bb49571b,WAIT,,,,,
7ab7bd0b-12f5-4ba8-b5f6-27ff4bf7dd67,WAIT,,,,,
7cc5b8f3-8271-4d5a-a8fb-eb704860b2a9,WAIT,,,,,
806bde1f-e7fd-4abf-9935-831cdc1eb09d,WAIT,,,,,introducing gulf legislation platform
75033f93-2cd0-490d-a5d9-a4c52c7285ec,WAIT,,,,,
0148e9b0-7ea5-4cfd-ab31-fc1b3767d284,WAIT,,,,,
3e0bb1a4-ce29-4533-b24d-1f5b542203b2,NEW,,,,,Norway’s crown princess’ son Marius Borg Hoiby jailed four years for rape
75cfbd2a-82a5-4be9-80d5-bd5a9234ae9a,NEW,,,,,Pakistan Nepal Alumni Network hold Free Medical Camp
47202f80-7461-45cd-be8e-0cfae8dc069a,WAIT,,,,,
cf951ef2-7565-4128-b8a3-752d3da6d317,NEW,,,,,"Trump Declares Iran Deal Done, Says Strait of Hormuz Reopening Immediately"
04fbebcc-021a-4aac-9f31-d8c21bec6b42,WAIT,,,,,
f6de44e2-e03f-4426-965f-c384ba51d7ee,NEW,,,,,tuni missing girl case pawan kalyan reviews search operation with kakinada sp avn 1532407.
b01c477c-50d9-47e5-8760-eb259b12769a,WAIT,,,,,
aa681ff6-c938-43a5-9631-1fb92e0fa516,WAIT,,,,,
7d95d9c7-c62f-4aaa-89c9-9cd75dc0f3bc,WAIT,,,,,
224028da-f69c-4866-aef8-2e20d5a249e6,WAIT,,,,,
9d848719-242d-4f76-8c37-34c53f164446,WAIT,,,,,
f11ce47b-7b61-401f-a2c2-e1a1f4ade3b8,WAIT,,,,,Black Stars to depart Rhode Island for Toronto today ahead of Panama clash on Wednesday
928f5c84-a33b-4707-b23f-ae74aec7ad5a,WAIT,,,,,
20e64512-6d8d-4704-a2d8-db4cd17553c8,WAIT,,,,,K2 Infragen bags ₹158.58 crore railway electrification order from Konkan Railway
b6559e0f-e8a5-41ab-b281-cb9bce908cdc,WAIT,,,,,
c4e5c3b9-1f0d-4523-80ed-38114c65b1d7,WAIT,,,,,
e1a82aa2-6a2d-4974-bac3-b05305a3dc40,NEW,,,,,Сина кронпринцеси Норвегії засудили до 4 років тюрми за зґвалтування двох жінок
85e90f8c-1df8-49cc-8726-a5214a9e5f2a,WAIT,,,,,
9adf2023-aa33-42ee-9242-cd600c46806c,WAIT,,,,,
fb6c91ef-768d-4a38-96a6-2ce79895d4d2,NEW,,,,,Trump turns 80 and celebrates with UFC cage fighting
31ad1ab0-411c-4c94-955e-7be1272a91f8,WAIT,,,,,
fe4e451b-239f-46c7-a77c-2c726e1326f1,NEW,,,,,"Kharge questions RSS’s legal status, seeks funds disclosure"
344021da-2cc6-4413-85df-f7242f84158d,NEW,,,,,All 14 Indian crew members rescued after vessel suffers engine failure off Oman coast
01b81017-9d65-4954-915c-f7b7bdc78789,NEW,,,,,Masterpiece in scarlet: Hamilton turns doubt into destiny
364853c3-74a8-4fd8-ad7b-e0f2a8bcbca0,WAIT,,,,,
1c92d528-0f87-41f8-b7e6-88640137ff6f,NEW,,,,,Israeli attacks continue in Lebanon despite reports of nearing Iran deal
625f2fc6-8557-42b4-afe6-a802e72c5d28,NEW,,,,,India now a solution provider to world: PM Modi at France event
3cb37ee2-7a1b-4673-8023-a3dbba0750ee,WAIT,,,,,
c6484e50-2039-4cfc-9b14-e4c136421be1,NEW,,,,,"Year after year, India is fastest growing economy: FM Sitharaman"
b228903f-7b77-4af6-b3ea-427bf95db151,WAIT,,,,,
33217d5f-a78a-4f7b-bd3f-30020670b67c,NEW,,,,,B-52 bomber crashes at Edwards Air Force Base in California
5b09074a-dd7e-4cc2-b733-f56a10d52cda,WAIT,,,,,
1df9cc00-426b-4601-8b7f-eb24aeeb4087,NEW,,,,,India's Russian oil imports rise in May as refiners boost purchases
67a170f5-cb54-4ff5-a966-2177f704c680,NEW,,,,,"IND W vs PAK W: मंधाना-दीप्ति का धमाका, महिला टी20 विश्व कप में भारत ने पाकिस्तान को 64 रन"
a6cb3fa6-664f-4b83-87dc-e9e148b8f171,WAIT,,,,,
b9f95d57-25f2-40a9-9dc9-542130ffaefb,WAIT,,,,,
7a25c4c1-0eb1-4cc4-8e6b-2d3e54490df3,WAIT,,,,,
27e8ab46-7f75-4170-87fd-5ae0c3caba45,NEW,,,,,when and where will india vs afghanistan 2nd odi be played know all details including date
1f5e6975-0cb8-423b-bc77-a2e5d89e6bfc,WAIT,,,,,
21cc77d5-3947-44ae-aebc-5248153bbf3d,WAIT,,,,,
dca97ed2-7a3c-4521-87ea-2ad9b120fc14,WAIT,,,,,
b76b7bbe-4f8c-4057-b544-137d07f41721,WAIT,,,,,
8ff67117-2278-4f49-99ab-33c5aa8d9829,NEW,,,,,Int'l arrivals to Vietnam surpass 10 million in January-May 2026
66ce281d-2282-45e9-8e08-9e66deace2c3,WAIT,,,,,
4dc7512e-ec83-4d33-98ab-0cb2a0b84717,WAIT,,,,,
aa08da11-469a-4d58-a122-ff32309ab718,NEW,,,,,IND-W vs PAK-W : ఓడిపోయినా హిస్టరీ క్రియేట్ చేసిన పాకిస్తాన్.. టీమిండియాపై సరికొత్త పవర్‌ప
d59d376e-b22b-45ab-aec7-a2e1231a78a7,NEW,,,,,uk weather maps turn volcanic
4e01229a-7d49-4955-aa00-97606a15f53b,WAIT,,,,,
60de88cf-45ea-4ce6-aa5b-bab927789eef,NEW,,,,,Richa Ghosh : కేవలం 17 బాల్స్.. 200 స్ట్రైక్ రేట్.. వరల్డ్ కప్‌లో సరికొత్త చరిత్ర సృష్టించ
6ba53fc9-4810-41da-bd04-ac70b67fd586,WAIT,,,,,
958595e4-2205-422d-ac76-4540e967d960,WAIT,,,,,
5a5f03e3-5c2f-42e3-a7cc-3b0a0a9b0c53,NEW,,,,,"Adani Enterprises, Jabil target a strategic alliance to build AI Data Centre Infrastructur"
dc32ddfe-c46f-4268-8ead-a18df292f51e,NEW,,,,,"The Hours That Led to the Iran Peace Deal: Israeli Strikes, Trump's Frustration and a Deal"
62c6a776-9936-4480-9616-b331ee751972,WAIT,,,,,india successfully tests indigenous long range cruise missile with 1500 km strike capabili
8863d561-d71a-4108-bd30-ef7a53b46a32,NEW,,,,,"UNILAG estate students get job offers, N1m scholarship"
05eb54ae-6834-4b04-9494-ee9661fabc54,NEW,,,,,Fire engulfs centuries-old Ukrainian monastery after deadly strikes
42ed60fa-d50b-414f-b72a-c1b680d0d301,WAIT,,,,,
ec4bbeae-759b-4ee8-bbfe-a98bdb4552ae,WAIT,,,,,moph hbku launch national survey on developmental disabilities diagnostics interventions
f4876ae3-9034-4ff9-b5b1-f848278380d8,NEW,,,,,"State of anxiety: As Trump and Xi circle each other, Taiwan is on edge"
16055da7-42df-428b-b20e-e566d4c66edb,NEW,,,,,"My suburb survived poltergeists, Olympics and a name change – but you probably don’t know "
dce0ea47-dbd2-421e-aab6-62cd168b1ec9,WAIT,,,,,SBP Keeps Monetary Policy Rate Unchanged at 11.5% to Maintain Economic Stability
920eebae-4268-4d77-9e8b-b17a16730416,WAIT,,,,,SpaceX「穿綠鞋」超額集資857億美元，股價2天漲幅逾4成，散戶搶破頭功不可沒
3452fc60-c8a8-43bd-ae8a-0db5e24a6b85,NEW,,,,,What teachers wish the parents of ‘problem children’ knew
8b664c82-c3c8-4f8e-b839-86588d469a03,WAIT,,,,,RTO Employees Strike: आरटीओ कर्मचारी आजपासून संपावर
b6f6cc04-8bd1-4e25-8254-2713f6c6f164,NEW,,,,,Shiv Ji Puja at Home: सोमवार के दिन घर पर कैसे करें भोलेनाथ की पूजा? जानिए जलाभिषेक से भोग
4b23e464-9d4f-475b-ac66-132d12dcb594,WAIT,,,,,
1e3858bb-bcf3-49f4-bcb6-e24fd0c47676,WAIT,,,,,
2cfe0d28-0f53-4120-98c2-cfa7092427c7,WAIT,,,,,india a vs sri lanka a tri series controversy vaibhav suryavanshi.html
f2282a49-213e-4531-8f4b-744e7511d8d9,NEW,,,,,un secretary general welcomes us iran agreement
2837f7aa-8b30-4776-97ae-3722f9a84bca,WAIT,,,,,"Israel expands military control in Gaza, Lebanon and Syria by 1,000sq km"
58e90aa9-50fa-4ede-bb4f-e5c45a786873,WAIT,,,,,
13b00648-61fd-43ba-8c38-3ccfe9f91ea2,WAIT,,,,,
2316a292-9ed6-41fd-8222-7d4805e1d41e,WAIT,,,,,
ed3fa6ec-8505-4ddf-be0a-ebcd9b005a1a,NEW,,,,,Butler warns Coalition against using NDIS cuts as ‘pawn in bigger game’ and says bill dela
f6701d94-d99f-44d4-8315-91c86e0b4903,NEW,,,,,"PSX Surges Over 4,500 Points as US-Iran Peace Deal Boosts Investor Confidence"
63296a6a-5ded-4702-8b6b-65d914cb7d06,WAIT,,,,,
8e6bf23d-f8f8-45db-8dd1-0d8fa5ee86dd,NEW,,,,,Uddhav thackeray: శివసేనలో చీలిక ప్రచారం.. 9 మంది ఎంపీలతో ఉద్ధవ్ కీలక సమావేశం
31c2aad6-2511-45a0-8e74-48d89070ccef,WAIT,,,,,Personal Finance: మీ మతిపోగొట్టే ప్లాన్‌.. సంవత్సరానికి రూ.1.5 లక్షలు డిపాజిట్‌ చేస్తే చాల
1cffcf48-6ed5-4076-99dc-1294b044b331,WAIT,,,,,
a8f8b486-d6f0-4adb-9555-e42836198fee,WAIT,,,,,
07c62e77-37e7-4965-b8e8-96ac56f18786,WAIT,,,,,
560a35ef-8609-49f3-b794-a3e615d578a3,NEW,,,,,¡Sorpresa! Gol de Arabia Saudita para tomar la ventaja sobre Uruguay
eb484107-c237-4662-8876-50595fa705f5,WAIT,,,,,
64efd763-ca4f-4787-99ef-0fb08c8f5005,WAIT,,,,,
b3cc52d5-4c44-4100-acaa-35f5257e25f9,WAIT,,,,,
3f9215c2-7419-4713-a4dc-858623bb7d2d,WAIT,,,,,మోగనున్న బడి గంట
f57bbdfb-528a-44e4-bec9-384ae6f22552,WAIT,,,,,
aafa089c-cd8d-45a4-88e1-307e8a604dec,WAIT,,,,,
6524171a-f6dc-464d-9f35-08f7fb852b0a,JOIN,5062a85f-6b03-4141-b0d5-cd1da818416c,1.0000,19,0.500,elon musk becomes first trillionaire what 1 trillion can actually buy sgr 1532392.html
33ec6471-f746-447b-b385-20de97b4c445,NEW,,,,,US musician Oliver Tree killed in helicopter crash in Brazil
202161c0-e148-4d92-a1c5-000246a907c7,WAIT,,,,,
03e3700e-9eca-496a-b909-36b185fabb7b,WAIT,,,,,
1b631b13-355a-4a51-afb0-18acbbf5a98a,NEW,,,,,"भारत-पाकिस्तान के बीच आज कितने बजे शुरू होगा मैच, लाइव स्ट्रीमिंग के साथ जानें मुकाबले की "
3a2b042a-cac1-4b5c-900b-3d941a7d5a53,WAIT,,,,,
e7de5cb4-c3ec-458a-83fe-91032b51d579,WAIT,,,,,
e146a9e2-5e4e-412d-b7b2-b5d4efb143b1,WAIT,,,,,
dd0e05a5-90a2-4795-a601-af880a67fb36,NEW,,,,,Brazil vs Morocco — Carlo Ancelotti dodges question on Endrick after FIFA World Cup 2026 m
db907438-a3a0-4bf8-a16a-d865e9dcba3a,NEW,,,,,air india crash families seek answers
adc361ab-708c-41d7-ad0d-fe404d7bc1f5,NEW,,,,,Germany flex World Cup contender credentials after Curacao scare ends in statement 7-1 rou
b27f890f-4d83-4e67-a5a6-38254d85edc4,WAIT,,,,,
c586512c-9358-495b-b775-d3521aef0bc2,NEW,,,,,Teen shot and buses torched in Manhattan after historic NBA win for Knicks
20c9001f-f28b-4700-85e2-a41414f1eb4d,NEW,,,,,"ଇରାନ ସହିତ ଚୁକ୍ତି ପୂର୍ବରୁ ଇସ୍ରାଏଲର ବଡ଼ ଆକ୍ରମଣ, ରାଗିଯାଇ ଟ୍ରମ୍ପ କହିଲେ ଏହା ଉଚିତ…"
e2c5c446-3c02-4ddf-aad7-c5392c56c602,WAIT,,,,,திண்டுக்கல்லில் நாளை மறுநாள் மின்தடை
24b866e2-a29f-48df-b912-2794e5f61d06,NEW,,,,,Latur News | निधीमुळे जि.प. कन्या शाळेचे बांधकाम रखडले ! २९ महिने उलटले तरीही बांधकाम अपूर
fbb8ab2a-c2df-4ce0-aa75-a1bce11f73ea,NEW,,,,,"US-ईरान समझौते से कच्चे तेल की कीमतों में भारी गिरावट, आम आदमी को मिलेगी राहत"
de3428ab-911f-4c6a-b10b-e77c5791b79e,WAIT,,,,,
7371038d-f1a0-488d-bd42-d72e7b396101,WAIT,,,,,"‘Will I Get My Refund?’ Candidates Raise Concerns Over NTA Verification Process, Admit Car"
811dd3ae-e7a7-46b3-951b-df2dc1e7e6ff,WAIT,,,,,Xi visit was a  reminder of North  Korea’s dependency
4ffc8f95-28fa-4fd3-a38f-ed7d4db9858f,WAIT,,,,,"Russia Wins Int'l Arbitration on Rights of Black Sea, Sea of Azov, Kerch Strait State"
ea901652-ae3a-49d7-874e-1c81d27bb9f1,WAIT,,,,,
6f7f4cdf-ad24-447e-9af2-88ce04501b9b,WAIT,,,,,
d241d2af-de45-4a85-a4e7-d18910fad073,NEW,,,,,"Amazon Smartchoice Days Sale: అమెజాన్‌లో బంపర్ డీల్స్.. ల్యాప్‌టాప్‌లు, ట్యాబ్స్‌పై భారీ డ"
f1e95300-5359-45a4-81d0-efb1d58fb422,WAIT,,,,,போரை முடிக்க கத்தார் தூதர்கள் ஈரான் விரைவு
8b5df879-05ac-4b6f-b7e4-550649dc62b3,WAIT,,,,,Baterbonia’s 6 siblings to get full scholarships from Ateneo de Davao
41622201-25ad-44a5-93c6-6ce1f576f42a,WAIT,,,,,
c31f7096-8411-4201-a435-80df83edf739,WAIT,,,,,South Korea Stock Market (KRX) Today Live Update: KOSPI ＆ KOSDAQ Index Surges Over 5.14% o
3236d30f-c2fa-4942-b2d7-34983cc1c7d7,WAIT,,,,,"సర్కార్‌ బడి పిల్లలకు ఎగిరిగంతేసే న్యూస్.. ప్రతిరోజూ స్కూల్‌కి వెళ్తే దోసె, పూరీ, బోండా.. "
5ceb9519-bf61-42a4-94c6-ce019478407c,WAIT,,,,,
ad729714-14b4-4ca2-9a24-e1495198dee4,WAIT,,,,,
20ec6694-c950-4728-ac29-0c2d6825f7ab,WAIT,,,,,Police hunt for gangs recruiting students into drug trade
dbe67f61-a12c-41e7-8feb-5b4edde8b926,WAIT,,,,,
ce142ab3-3b82-4073-a613-d72627f03c2a,WAIT,,,,,
2d5ab7a3-169a-41d0-9284-fc1f4190c349,NEW,,,,,ASV6H0CP7V6HULFA004M.html?iref=comtop BreakingNews list
1a7ce032-a056-44e2-9006-e919abc2c522,NEW,,,,,"India, UK discuss collaboration in tech, research, startups"
83547f01-971c-4fbf-a8c4-4d9856a12a08,WAIT,,,,,ചൂരല്‍മല ദുരന്തബാധിതര്‍ക്കായി കോണ്‍ഗ്രസ് പ്രഖ്യാപിച്ച വീടുകള്‍ എവിടെ?തറക്കല്ലിട്ട് 108 ദിവ
3ed18222-1916-4ade-97ba-34124dbcd35a,WAIT,,,,,Toguta: శ్రీనివాస్ రెడ్డి గారి పర్యటన విజయవంతం చేయగలరు మండల పార్టీ అధ్యక్షులు అక్కం స్వామి
e113b4b3-0a5f-43dc-bfa4-d7102ffd9bff,WAIT,,,,,
72ce8e10-3a01-417b-aacc-8e1f72b377e8,NEW,,,,,"AAP ने अमेरिकी हमले में तीन भारतीयों की मौत पर शोक जताया, केजरीवाल बोले- इसके पीछे अमेरिकी"
6b61ab95-3ef2-43fd-87e2-38be2e4c6eae,NEW,,,,,New-generation FTAs open wider export opportunities to Middle East and South Asia
ea455383-5afc-428d-ab71-49ef64071029,NEW,,,,,Why is Xherdan Shaqiri not playing in Qatar vs Switzerland at FIFA World Cup 2026?
a4598f32-4c44-44fa-b81f-3fdbb617608a,NEW,,,,,Popovic made some massive calls. It’s fair to say they paid off
5114961f-fff2-45d0-8884-8d1a692b7316,WAIT,,,,,
c7c6648e-02b7-409a-8cea-1cde4f886077,NEW,,,,,world leaders praise qatar for role in us iran agreement
e9296cc2-aecf-4457-8af0-562df92fd495,WAIT,,,,,
43c6b9ca-d9a2-46b5-a562-37dc3683b4b6,WAIT,,,,,
5a0a93e9-29ad-4cff-90b0-6156cd5ade3b,NEW,,,,,India vs Afghanistan 1st ODI: 'ರೀಪ್ಲೆ ವೀಕ್ಷಿಸಿದ ಬಳಿಕ ರೋಹಿತ್ ಶರ್ಮಾ ತಮ್ಮ ರನೌಟ್‌ ಒಪ್ಪಿಕೊಂಡರು'
1e9f6fb6-e3b9-487b-b09b-de064bfd3642,WAIT,,,,,Tahawol: US and Iran’s preliminary agreement to end war
bc38bbb1-2cca-4942-93dc-38e1e28d5f2c,NEW,,,,,us iran talks hover on the brink amidst global tensions
7dfbfc55-c21b-4976-91fa-f2a892a68aa0,WAIT,,,,,
70fb418f-46d0-4342-9076-52ac4f23f4a6,WAIT,,,,,
e0cc9b39-f7ac-40e3-9d13-3df8aa0066ce,WAIT,,,,,
95372332-d6eb-4f41-853f-a635fadbd3e2,NEW,,,,,Deadly Philippine quake raised seabed by up to two metres
6d1f2041-4b8b-45b8-bb9f-7d385ea52b00,WAIT,,,,,
84fa3aeb-ae9f-4bee-af7d-f08183b25e75,NEW,,,,,Firm moves to cut graduates’ unemployability rate
ffdd2167-60b3-4af1-bd18-86263276bd8d,NEW,,,,,CM Revanth puts entire administration on high alert for monsoon
8678aafb-5963-4051-a01a-fbb17f105fcf,WAIT,,,,,Nigeria’s gas production rises as domestic sales hit 2.18bcf/d — NUPRC report
dc299ef1-7bc7-44a5-a498-bb133030f52e,NEW,,,,,trains halted coaches vandalised as student protest turns violent at bihar s patliputra ra
adeff569-2295-497f-8e46-c13ed0b8cc51,WAIT,,,,,
0eb62055-e997-478d-9a69-427c4427cb26,NEW,,,,,"BBC layoffs: UK broadcaster to cut hundreds of jobs, news team to be downsized, says repor"
e18e27a9-3e5f-4ab3-810f-6e6d53fde8c5,WAIT,,,,,
b2ca5488-62d7-46ff-92fa-49f71a828ea4,WAIT,,,,,irctc launches bharat gaurav train to nepal check route fare and travel itinerary 3145384
63e9b67e-068c-4c94-94f8-4776549edc2e,NEW,,,,,‘Reeks of corruption’: protesters rally as Trump hosts UFC event on his birthday
5edc3bfe-0b8d-4594-9795-ccfc639b9a19,WAIT,,,,,Jalna Agriculture News : तालुक्यातील बळीराजाचे डोळे आभाळाकडे
be4e74a2-94c7-42a1-bfc7-e845e6035a80,NEW,,,,,ಕರ್ನಾಟಕದಲ್ಲಿನ ಶಕ್ತಿ ಯೋಜನೆಯಂತೆ ಕೇರಳಂನಲ್ಲಿ ಪ್ರಿಯದರ್ಶಿನಿ ಯೋಜನೆ ಆರಂಭ!
b2cc4d1e-90d7-4962-b812-a3522e60305f,WAIT,,,,,
63010845-5bd1-4a9d-8120-100e39a6cb60,WAIT,,,,,
e571649f-bd9f-401f-b91b-70856862871a,NEW,,,,,indian national dies of medical conditions aboard mt celestial repatriation efforts underw
20dc288d-a9e3-4727-bdd8-35de7b5790f4,WAIT,,,,,"Ateneo de Davao renames court after Rene Baterbonia, retires his jersey"
310d08f9-df36-474a-9350-b461a57b6478,WAIT,,,,,
9bc58a58-20ec-48eb-b5dc-c22b0579006d,NEW,,,,,"China Scraps 12,000 University Degrees As AI Reshapes Higher Education"
2c03f48b-301d-41e3-ab81-ffbf62702c1c,WAIT,,,,,"Oyo police recover additional firearms, exhibits after arrest of five suspected armed robb"
441eb5b7-89fe-4ce1-9baf-8cb511e82b1d,WAIT,,,,,
e9e42d23-a226-4ed5-a673-bada821f8bf1,WAIT,,,,,மீனம்: இன்றைய ராசிபலன் 14 ஜூன் 2026
0685555d-9113-45fb-a7bc-50e849cc542e,WAIT,,,,,
b82a2ad8-50bb-42e9-8a28-1b35dec0dda0,WAIT,,,,,
fa04e84d-86ff-4023-93cf-74c9bcfad69b,WAIT,,,,,
5af75bc8-dfc3-46d1-88fb-9549e3df693c,NEW,,,,,"Koeman: ""Estoy satisfecho con el empate ante Japón, me pareció un partidazo"""
d14d4d27-acd2-40e8-975e-57c1c2bcd4db,WAIT,,,,,
9ccc5fc9-47a6-49d1-97a5-1c81aa1b40c6,WAIT,,,,,
36c67598-f81a-4881-ae7b-c6af09af4bbf,NEW,,,,,"Tunisia Make Unprecedented Move After 5-1 Defeat To Sweden, Sack Manager Sabri Lamouchi Af"
46d3d9d6-e865-48f6-b7cd-bf0e9b8bcf59,WAIT,,,,,
50cc4770-41d7-4e74-851e-4d7f1b92930e,WAIT,,,,,
555a7f9c-9e0f-462c-902d-094f4837600d,JOIN,2bcd6bbb-64c1-4a05-966d-91f116afffe7,1.0000,3,0.333,విమెన్స్ టీ20  వరల్డ్ కప్: ఇవాళ (జూన్ 14)  పాకిస్తాన్⁭తో హై ఓల్టేజ్ మ్యాచ్⁭..
400fad3b-2958-4e36-9d2a-ecef7ae03baf,NEW,,,,,AFL urged to crack down on umpire-bashing after Hardwick airs his frustration
969868de-f34c-4f08-85b4-33122b2a5c67,WAIT,,,,,"CSOs protest in Osun, demand redeployment of commissioner of police"
bcbf96c6-a5d8-4cc9-88ca-afb0c6c6bcd9,WAIT,,,,,
46b2e39f-048a-40bc-bd76-247ac24d5aad,NEW,,,,,"Karmelo Anthony case: Did Deion Sanders donate $200,000 to the teen's appeal? Here's what "
9dc6f902-87d9-4132-a63a-70b248b87338,WAIT,,,,,
11b8dcc5-db1c-4ce7-aeaf-c9af9744c6bf,NEW,,,,,"Bihar Train Delay Protest: पाटलिपुत्र रेलवे स्टेशन पर छात्रों का हिंसक प्रदर्शन,  ट्रेन ले"
830b7cae-2de8-4cfc-8de7-b0cc041cb631,NEW,,,,,"Indian Sailor Dies Off Oman Coast, Indian Embassy Confirms Demise; Mortal Remains To Be Re"
508b2575-bc92-4816-b075-cc80d65fb6bc,WAIT,,,,,
3c12c3ea-24d8-45a2-9769-368c0da2b018,NEW,,,,,butler missouri plane crash
aa70161b-b0e4-496f-ad16-cdd64946ab17,JOIN,2bcd6bbb-64c1-4a05-966d-91f116afffe7,0.9996,3,0.500,"IND vs PAK, Women’s T20 WC 2026: इंग्लैंड में स्मृति मंधाना को आउट नहीं कर पाया है पाकिस्त"
40b4cd6d-812b-4f0e-8918-ce9a59840a13,WAIT,,,,,
b418bf08-ce8b-466d-82a7-46022e3d040d,WAIT,,,,,
5f3a54f1-fadf-4918-8c62-ba0820fedba7,WAIT,,,,,
85439432-a65e-40ce-a1f0-754b7987eee4,WAIT,,,,,
73eac37f-a4be-4f7d-b167-da02044c2e3d,WAIT,,,,,
84d5f348-94eb-46db-8efc-9bb0f1948316,NEW,,,,,FIFA World Cup 2026 — Scotland beats Haiti for first win in 36 years
35036e1c-de8c-45cd-a35f-82c98dd8ecda,NEW,,,,,From Germany’s 7-1 Demolition To Sweden’s Goal Rush: Revisiting The Highest-Scoring FIFA W
2eb751e1-5d8a-428b-9598-01a607613571,NEW,,,,,"'Thanks to Pakistan, Qatar': Meloni, Starmer welcome US-Iran reaching peace agreement"
5e86ac0f-093e-4edd-b01f-459d3b5ebc41,WAIT,,,,,
49081890-8966-479c-ac66-ede572c5b342,NEW,,,,,Somaliland President makes 1st visit to Israel after recognition
5b072c9e-e8c9-4c2c-8f5f-77b9fc2194b5,NEW,,,,,Brazil Vs Morocco FIFA World Cup 2026 Prediction: Who Will Win BRA Vs MAR Match?
ac877ab3-5a5f-4517-9a36-2fd2bba18a04,WAIT,,,,,
c0119440-e2b2-4cb0-9384-50e97719ff1b,WAIT,,,,,
814c635b-3902-4c94-af8b-78283d457732,WAIT,,,,,
56d4226d-2652-4812-9ea1-813c98d6db33,WAIT,,,,,"FIFA World Cup 2026: जिसकी मां को नहीं मिला USA का वीजा, वो बना Cape Verde की ‘दीवार’, स्प"
42ddf736-b909-49a9-b406-7f1758032d74,NEW,,,,,ഒമാൻ തീരത്ത് ഇന്ത്യൻ ചരക്കുകപ്പൽ മുങ്ങി; 14 ജീവനക്കാരെയും രക്ഷപ്പെടുത്തി
ef98eca8-4411-4102-b3d1-acd03050f1f0,WAIT,,,,,
ab6c6bab-0909-413b-9d17-b78afe1a95f4,WAIT,,,,,
2da8aa3f-1e16-4f47-b17d-0f1da98eba2a,WAIT,,,,,
6407a45a-e550-42c0-aba8-0dd56c0c2549,NEW,,,,,प्रधानमंत्री मोदी ने उद्यमियों को भारत में काम करने और दुनिया के विकास में सहयोग देने के ल
a82f66a8-e441-4fa5-9e08-81a5bc136c06,WAIT,,,,,
bf623765-15e7-4056-8e12-b4a04c4903ce,NEW,,,,,Trump says Iran deal will block path to nuclear weapons
0ce88571-7741-4eb5-be7f-14a6fc908257,WAIT,,,,,
05b20350-b0ad-4727-b9dd-347ac8184820,NEW,,,,,uddhav holds meeting with mps amidst speculation of a split in the party
a45e49d2-04e8-443d-9a55-bf4d8cb4d596,WAIT,,,,,
4beed5b7-d809-4a74-9f7c-93704ffc21cf,NEW,,,,,stock market opening bell sensex surged nifty rallied 2026 06 16 128418
e21cb542-7b8b-4bf0-832f-ef722f2ec480,NEW,,,,,From quantity to quality: Viet Nam charts new course for foreign investment
4cb473be-4dde-4f5c-ac87-c7208a0768d9,WAIT,,,,,
48a8bcb9-5bd5-4724-9559-d495ce5744cb,WAIT,,,,,
d81609f7-eabf-46d6-9826-26a53c348ef0,NEW,,,,,nagpur horror woman alleges rape extortion religious conversion and forced nikah by real e
ef2fdef1-bb9b-404b-aa8e-36ed6a075748,NEW,,,,,Ivory Coast vs Ecuador LIVE Streaming Details: How To Watch FIFA World Cup 2026 Ivory Coas
36dae717-5cad-49a5-acd6-75a49cd69d1e,NEW,,,,,"After IPO setback, Korean ETF managers rush into SpaceX"
37b2df3b-1cc5-44a6-8dbb-37a8c114cb2d,NEW,,,,,自民総務会 衆院定数削減 比例のみ45議席削減の法案了承
